4,3960,菊地孝平,41,静岡,51,A1,7.08,44.44,7.66,54.00,13,40.31,62,40.83
5,3388,今垣光太,50,福井,52,A1,7.54,52.99,6.51,35.14,74,42.31,61,38.58
6,4337,平本真之,35,愛知,51,A1,7.41,53.13,7.47,50.00,75,37.23,18,39.06
1,4074,柳沢　一,38,愛知,51,A1,7.45,48.85,6.56,32.00,33,38.93,23,37.30
2,3897,白井英治,43,山口,52,A1,8.64,77.78,7.29,35.29,86,39.01,64,39.83
3,4028,田村隆信,41,徳島,53,A1,8.12,57.14,7.30,45.71,19,41.13,53,38.98
4,3557,太田和美,46,大阪,51,A1,7.30,51.64,6.86,51.61,11,37.59,91,42.86
5,3941,池田浩二,41,愛知,51,A1,8.71,69.84,6.94,40.00,39,41.35,82,42.73
6,4418,茅原悠紀,32,岡山,51,A1,7.12,41.67,6.80,37.14,66,39.13,81,39.84
1,4502,遠藤エミ,31,滋賀,43,A1,7.13,50.00,5.71,29.17,79,34.03,50,29.60
2,4719,上條暢嵩,25,大阪,51,A1,6.45,43.64,6.76,48.44,60,36.36,39,36.92
3,4497,桑原　悠,32,長崎,50,A1,7.60,57.38,6.59,37.93,12,31.43,93,35.48
4,3983,須藤博倫,42,埼玉,51,A1,6.56,47.41,6.11,31.43,24,32.61,19,29.93
5,4547,中田竜太,31,埼玉,49,A1,6.36,33.71,6.57,34.09,37,27.21,22,32.03
6,4391,松田祐季,33,福井,52,A1,7.23,51.97,7.67,50.00,30,31.94,71,37.04
1,3716,石渡鉄兵,45,東京,53,A1,6.49,40.74,6.61,41.67,65,30.43,15,31.16
2,4350,篠崎元志,33,福岡,52,A1,7.14,45.26,7.26,35.85,51,35.29,69,33.33
3,4503,上野真之,31,佐賀,51,A1,7.73,60.56,6.75,31.25,71,26.67,32,29.60
4,3719,辻　栄蔵,44,広島,52,A1,7.64,65.45,8.14,65.52,57,27.91,33,36.28
5,3623,深川真二,45,佐賀,50,A1,7.48,58.78,6.78,34.78,21,28.28,59,31.82
6,3942,寺田　祥,41,山口,53,A1,7.14,44.14,6.31,35.94,29,25.74,87,35.61
1,4148,枝尾　賢,37,福岡,49,A1,7.01,55.07,7.10,58.97,59,35.88,65,31.62
2,4290,稲田浩二,35,兵庫,51,A1,7.12,54.47,7.38,59.38,80,32.12,25,30.30
3,4364,池永　太,34,福岡,52,A1,6.83,50.36,6.32,47.37,67,26.36,36,34.59
4,4659,木下翔太,28,大阪,54,A1,7.44,49.57,7.33,52.22,62,32.14,60,32.86
5,3721,守田俊介,44,滋賀,52,A1,7.45,59.69,6.10,30.00,27,35.38,55,29.32
6,3959,坪井康晴,42,静岡,54,A1,7.11,48.09,7.83,53.70,76,29.71,84,32.82
1,4504,前田将太,31,福岡,54,A1,7.11,53.68,7.50,50.00,10,33.33,77,32.61
2,3415,松井　繁,50,大阪,50,A1,7.16,46.15,7.69,59.04,34,37.04,27,29.81
3,4075,中野次郎,38,東京,51,A1,6.92,41.35,7.46,56.52,77,34.97,94,29.71
4,4459,片岡雅裕,33,香川,51,A1,7.03,54.41,5.86,33.33,23,32.33,68,32.37
5,4371,西山貴浩,32,福岡,51,A1,6.98,48.57,6.20,40.00,14,35.29,20,30.00
6,4061,萩原秀人,40,福井,53,A1,7.27,49.02,7.39,50.00,87,36.23,67,34.88
1,4044,湯川浩司,40,大阪,51,A1,7.62,53.79,7.50,56.14,26,30.56,86,31.97
2,4052,興津　藍,38,徳島,50,A1,7.42,59.50,6.36,44.00,81,36.76,74,35.11
3,4547,中田竜太,31,埼玉,49,A1,6.36,33.71,6.57,34.09,37,27.21,22,32.03
4,4296,岡崎恭裕,32,福岡,51,A1,7.16,49.47,7.24,46.34,70,32.61,11,30.00
5,4482,守屋美穂,30,岡山,45,A1,7.41,56.36,6.83,55.56,89,34.81,80,32.45
6,4831,羽野直也,24,福岡,53,A1,6.71,43.75,6.72,42.00,52,26.56,63,29.85
1,4586,磯部　誠,29,愛知,55,A1,7.65,57.84,6.93,44.19,69,33.81,76,37.17
2,3779,原田幸哉,44,長崎,51,A1,7.73,55.46,6.44,41.18,68,35.71,10,32.41
3,4688,永井彪也,27,東京,51,A1,7.16,55.26,5.44,32.00,36,33.57,66,31.54
4,4502,遠藤エミ,31,滋賀,43,A1,7.13,50.00,5.71,29.17,79,34.03,50,29.60
5,4503,上野真之,31,佐賀,51,A1,7.73,60.56,6.75,31.25,71,26.67,32,29.60
6,3590,濱野谷憲,46,東京,56,A1,7.34,49.59,8.22,58.33,56,30.08,24,28.43
1,3623,深川真二,45,佐賀,50,A1,7.48,58.78,6.78,34.78,21,28.28,59,31.82
2,4397,西村拓也,33,大阪,51,A1,7.27,48.55,7.26,54.02,31,31.43,51,34.65
3,4148,枝尾　賢,37,福岡,49,A1,7.01,55.07,7.10,58.97,59,35.88,65,31.62
4,4497,桑原　悠,32,長崎,50,A1,7.60,57.38,6.59,37.93,12,31.43,93,35.48
5,4266,長田頼宗,34,東京,52,A1,6.95,48.61,6.33,34.55,22,31.65,35,30.37
6,4686,丸野一樹,28,滋賀,52,A1,7.10,54.29,6.50,42.59,20,32.85,73,33.57
1,4885,大山千広,23,福岡,47,A1,7.37,50.79,7.97,65.52,16,33.09,52,36.07
2,3573,前本泰和,47,広島,50,A1,7.51,58.78,7.43,33.33,53,27.07,72,34.59
3,4659,木下翔太,28,大阪,54,A1,7.44,49.57,7.33,52.22,62,32.14,60,32.86
4,4371,西山貴浩,32,福岡,51,A1,6.98,48.57,6.20,40.00,14,35.29,20,30.00
5,4324,海野康志,32,山口,58,A1,6.71,50.00,6.29,41.18,58,28.99,13,32.33
6,4030,森高一真,41,香川,51,A1,6.81,40.65,7.10,40.82,61,29.41,34,32.14
1,4350,篠崎元志,33,福岡,52,A1,7.14,45.26,7.26,35.85,51,35.29,69,33.33
2,3946,赤岩善生,43,愛知,53,A1,7.10,46.62,6.29,30.95,38,30.22,75,34.56
3,3983,須藤博倫,42,埼玉,51,A1,6.56,47.41,6.11,31.43,24,32.61,19,29.93
4,4504,前田将太,31,福岡,54,A1,7.11,53.68,7.50,50.00,10,33.33,77,32.61
5,4044,湯川浩司,40,大阪,51,A1,7.62,53.79,7.50,56.14,26,30.56,86,31.97
6,3721,守田俊介,44,滋賀,52,A1,7.45,59.69,6.10,30.00,27,35.38,55,29.32
1,3415,松井　繁,50,大阪,50,A1,7.16,46.15,7.69,59.04,34,37.04,27,29.81
2,3719,辻　栄蔵,44,広島,52,A1,7.64,65.45,8.14,65.52,57,27.91,33,36.28
3,3779,原田幸哉,44,長崎,51,A1,7.73,55.46,6.44,41.18,68,35.71,10,32.41
4,4831,羽野直也,24,福岡,53,A1,6.71,43.75,6.72,42.00,52,26.56,63,29.85
5,4344,新田雄史,34,三重,53,A1,7.93,72.12,7.72,56.52,18,34.81,54,30.00
6,4364,池永　太,34,福岡,52,A1,6.83,50.36,6.32,47.37,67,26.36,36,34.59
1,3960,菊地孝平,41,静岡,51,A1,7.08,44.44,7.66,54.00,13,40.31,62,40.83
2,4074,柳沢　一,38,愛知,51,A1,7.45,48.85,6.56,32.00,33,38.93,16,26.47
3,3744,徳増秀樹,45,静岡,51,A1,7.90,59.69,7.73,58.54,63,39.39,38,37.60
4,3557,太田和美,46,大阪,51,A1,7.30,51.64,6.86,51.61,11,37.59,89,25.93
5,4337,平本真之,35,愛知,51,A1,7.41,53.13,7.47,50.00,75,37.23,18,39.06
6,3941,池田浩二,41,愛知,51,A1,8.71,69.84,6.94,40.00,39,41.35,82,42.73
1,4418,茅原悠紀,32,岡山,51,A1,7.12,41.67,6.80,37.14,66,39.13,70,23.81
2,4028,田村隆信,41,徳島,53,A1,8.12,57.14,7.30,45.71,19,41.13,53,38.98
3,4024,井口佳典,42,三重,49,A1,7.50,48.11,7.64,48.48,55,38.21,58,42.28
4,3388,今垣光太,50,福井,52,A1,7.54,52.99,6.51,35.14,74,42.31,61,38.58
5,3897,白井英治,43,山口,52,A1,8.64,77.78,7.29,35.29,86,39.01,64,39.83
6,4262,馬場貴也,35,滋賀,52,A1,7.13,46.67,7.00,47.46,64,37.78,78,39.84
1,4547,中田竜太,31,埼玉,49,A1,6.36,33.71,6.57,34.09,37,27.21,22,32.03
2,4482,守屋美穂,30,岡山,45,A1,7.41,56.36,6.83,55.56,89,34.81,80,32.45
3,4504,前田将太,31,福岡,54,A1,7.11,53.68,7.50,50.00,10,33.33,77,32.61
4,4503,上野真之,31,佐賀,51,A1,7.73,60.56,6.75,31.25,71,26.67,32,29.60
5,4659,木下翔太,28,大阪,54,A1,7.44,49.57,7.33,52.22,62,32.14,60,32.86
6,4074,柳沢　一,38,愛知,51,A1,7.45,48.85,6.56,32.00,33,38.93,16,26.47
1,4266,長田頼宗,34,東京,52,A1,6.95,48.61,6.33,34.55,22,31.65,35,30.37
2,4324,海野康志,32,山口,58,A1,6.71,50.00,6.29,41.18,58,28.99,13,32.33
3,4350,篠崎元志,33,福岡,52,A1,7.14,45.26,7.26,35.85,51,35.29,69,33.33
4,3942,寺田　祥,41,山口,53,A1,7.14,44.14,6.31,35.94,29,25.74,87,35.61
5,4719,上條暢嵩,25,大阪,51,A1,6.45,43.64,6.76,48.44,60,36.36,39,36.92
6,3573,前本泰和,47,広島,50,A1,7.51,58.78,7.43,33.33,53,27.07,72,34.59
1,3388,今垣光太,50,福井,52,A1,7.54,52.99,6.51,35.14,74,42.31,61,38.58
2,4075,中野次郎,38,東京,51,A1,6.92,41.35,7.46,56.52,77,34.97,94,29.71
3,4290,稲田浩二,35,兵庫,51,A1,7.12,54.47,7.38,59.38,80,32.12,25,30.30
4,3415,松井　繁,50,大阪,50,A1,7.16,46.15,7.69,59.04,34,37.04,27,29.81
5,3719,辻　栄蔵,44,広島,52,A1,7.64,65.45,8.14,65.52,57,27.91,33,36.28
6,3946,赤岩善生,43,愛知,53,A1,7.10,46.62,6.29,30.95,38,30.22,75,34.56
1,4371,西山貴浩,32,福岡,51,A1,6.98,48.57,6.20,40.00,14,35.29,20,30.00
2,3744,徳増秀樹,45,静岡,51,A1,7.90,59.69,7.73,58.54,63,39.39,38,37.60
3,3959,坪井康晴,42,静岡,54,A1,7.11,48.09,7.83,53.70,76,29.71,84,32.82
4,4344,新田雄史,34,三重,53,A1,7.93,72.12,7.72,56.52,18,34.81,54,30.00
5,4364,池永　太,34,福岡,52,A1,6.83,50.36,6.32,47.37,67,26.36,36,34.59
6,4044,湯川浩司,40,大阪,51,A1,7.62,53.79,7.50,56.14,26,30.56,86,31.97
1,3557,太田和美,46,大阪,51,A1,7.30,51.64,6.86,51.61,11,37.59,89,25.93
2,4459,片岡雅裕,33,香川,51,A1,7.03,54.41,5.86,33.33,23,32.33,68,32.37
3,4686,丸野一樹,28,滋賀,52,A1,7.10,54.29,6.50,42.59,20,32.85,73,33.57
4,4482,守屋美穂,30,岡山,45,A1,7.41,56.36,6.83,55.56,89,34.81,80,32.45
5,4831,羽野直也,24,福岡,53,A1,6.71,43.75,6.72,42.00,52,26.56,63,29.85
6,3716,石渡鉄兵,45,東京,53,A1,6.49,40.74,6.61,41.67,65,30.43,15,31.16
1,4262,馬場貴也,35,滋賀,52,A1,7.13,46.67,7.00,47.46,64,37.78,78,39.84
2,3721,守田俊介,44,滋賀,52,A1,7.45,59.69,6.10,30.00,27,35.38,55,29.32
3,4052,興津　藍,38,徳島,50,A1,7.42,59.50,6.36,44.00,81,36.76,74,35.11
4,4719,上條暢嵩,25,大阪,51,A1,6.45,43.64,6.76,48.44,60,36.36,39,36.92
5,4885,大山千広,23,福岡,47,A1,7.37,50.79,7.97,65.52,16,33.09,52,36.07
6,3623,深川真二,45,佐賀,50,A1,7.48,58.78,6.78,34.78,21,28.28,59,31.82
1,3983,須藤博倫,42,埼玉,51,A1,6.56,47.41,6.11,31.43,24,32.61,19,29.93
2,4296,岡崎恭裕,32,福岡,51,A1,7.16,49.47,7.24,46.34,70,32.61,11,30.00
3,4061,萩原秀人,40,福井,53,A1,7.27,49.02,7.39,50.00,87,36.23,67,34.88
4,4397,西村拓也,33,大阪,51,A1,7.27,48.55,7.26,54.02,31,31.43,51,34.65
5,4074,柳沢　一,38,愛知,51,A1,7.45,48.85,6.56,32.00,33,38.93,16,26.47
6,4502,遠藤エミ,31,滋賀,43,A1,7.13,50.00,5.71,29.17,79,34.03,50,29.60
1,4391,松田祐季,33,福井,52,A1,7.23,51.97,7.67,50.00,30,31.94,71,37.04
2,4586,磯部　誠,29,愛知,55,A1,7.65,57.84,6.93,44.19,69,33.81,76,37.17
3,4044,湯川浩司,40,大阪,51,A1,7.62,53.79,7.50,56.14,26,30.56,86,31.97
4,4324,海野康志,32,山口,58,A1,6.71,50.00,6.29,41.18,58,28.99,13,32.33
5,3590,濱野谷憲,46,東京,56,A1,7.34,49.59,8.22,58.33,56,30.08,24,28.43
6,4148,枝尾　賢,37,福岡,49,A1,7.01,55.07,7.10,58.97,59,35.88,65,31.62
1,4497,桑原　悠,32,長崎,50,A1,7.60,57.38,6.59,37.93,12,31.43,93,35.48
2,4344,新田雄史,34,三重,53,A1,7.93,72.12,7.72,56.52,18,34.81,54,30.00
3,4030,森高一真,41,香川,51,A1,6.81,40.65,7.10,40.82,61,29.41,34,32.14
4,4350,篠崎元志,33,福岡,52,A1,7.14,45.26,7.26,35.85,51,35.29,69,33.33
5,4459,片岡雅裕,33,香川,51,A1,7.03,54.41,5.86,33.33,23,32.33,68,32.37
6,4688,永井彪也,27,東京,51,A1,7.16,55.26,5.44,32.00,36,33.57,66,31.54
1,3744,徳増秀樹,45,静岡,51,A1,7.90,59.69,7.73,58.54,63,39.39,38,37.60
2,3557,太田和美,46,大阪,51,A1,7.30,51.64,6.86,51.61,11,37.59,89,25.93
3,3388,今垣光太,50,福井,52,A1,7.54,52.99,6.51,35.14,74,42.31,61,38.58
4,4262,馬場貴也,35,滋賀,52,A1,7.13,46.67,7.00,47.46,64,37.78,78,39.84
5,3779,原田幸哉,44,長崎,51,A1,7.73,55.46,6.44,41.18,68,35.71,10,32.41
6,4659,木下翔太,28,大阪,54,A1,7.44,49.57,7.33,52.22,62,32.14,60,32.86
1,3854,吉川元浩,47,兵庫,50,A1,6.96,41.03,7.19,45.57,82,44.70,56,45.37
2,4168,石野貴之,37,大阪,50,A1,7.82,56.20,6.76,51.79,85,45.26,30,42.86
3,3783,瓜生正義,43,福岡,51,A1,7.35,48.59,7.36,48.00,17,48.89,17,49.12
4,4028,田村隆信,41,徳島,53,A1,8.12,57.14,7.30,45.71,19,41.13,53,38.98
5,4024,井口佳典,42,三重,49,A1,7.50,48.11,7.64,48.48,55,38.21,58,42.28
6,3941,池田浩二,41,愛知,51,A1,8.71,69.84,6.94,40.00,39,41.35,82,42.73
1,4238,毒島　誠,35,群馬,51,A1,8.18,61.40,7.55,49.02,35,47.59,37,43.52
2,4320,峰　竜太,34,佐賀,50,A1,8.41,65.06,9.46,71.43,88,56.80,26,45.95
3,4444,桐生順平,33,埼玉,50,A1,8.24,61.39,8.74,65.71,78,52.90,21,44.95
4,3960,菊地孝平,41,静岡,51,A1,7.08,44.44,7.66,54.00,13,40.31,62,40.83
5,4337,平本真之,35,愛知,51,A1,7.41,53.13,7.47,50.00,75,37.23,18,39.06
6,3897,白井英治,43,山口,52,A1,8.64,77.78,7.29,35.29,86,39.01,64,39.83
1,4075,中野次郎,38,東京,51,A1,6.92,41.35,7.46,56.52,77,34.97,94,29.71
2,4504,前田将太,31,福岡,54,A1,7.11,53.68,7.50,50.00,10,33.33,77,32.61
3,3719,辻　栄蔵,44,広島,52,A1,7.64,65.45,8.14,65.52,57,27.91,33,36.28
4,4391,松田祐季,33,福井,52,A1,7.23,51.97,7.67,50.00,30,31.94,71,37.04
5,4296,岡崎恭裕,32,福岡,51,A1,7.16,49.47,7.24,46.34,70,32.61,11,30.00
6,4262,馬場貴也,35,滋賀,52,A1,7.13,46.67,7.00,47.46,64,37.78,78,39.84
1,4503,上野真之,31,佐賀,51,A1,7.73,60.56,6.75,31.25,71,26.67,32,29.60
2,4686,丸野一樹,28,滋賀,52,A1,7.10,54.29,6.50,42.59,20,32.85,73,33.57
3,4482,守屋美穂,30,岡山,45,A1,7.41,56.36,6.83,55.56,89,34.81,80,32.45
4,4586,磯部　誠,29,愛知,55,A1,7.65,57.84,6.93,44.19,69,33.81,76,37.17
5,3415,松井　繁,50,大阪,50,A1,7.16,46.15,7.69,59.04,34,37.04,27,29.81
6,4885,大山千広,23,福岡,47,A1,7.37,50.79,7.97,65.52,16,33.09,52,36.07
1,4831,羽野直也,24,福岡,53,A1,6.71,43.75,6.72,42.00,52,26.56,63,29.85
2,4497,桑原　悠,32,長崎,50,A1,7.60,57.38,6.59,37.93,12,31.43,93,35.48
3,4324,海野康志,32,山口,58,A1,6.71,50.00,6.29,41.18,58,28.99,12,28.06
4,4688,永井彪也,27,東京,51,A1,7.16,55.26,5.44,32.00,36,33.57,66,31.54
5,4061,萩原秀人,40,福井,53,A1,7.27,49.02,7.39,50.00,87,36.23,67,34.88
6,3557,太田和美,46,大阪,51,A1,7.30,51.64,6.86,51.61,11,37.59,89,25.93
1,4052,興津　藍,38,徳島,50,A1,7.42,59.50,6.36,44.00,81,36.76,74,35.11
2,4074,柳沢　一,38,愛知,51,A1,7.45,48.85,6.56,32.00,33,38.93,16,26.47
3,3716,石渡鉄兵,45,東京,53,A1,6.49,40.74,6.61,41.67,65,30.43,15,31.16
4,4148,枝尾　賢,37,福岡,49,A1,7.01,55.07,7.10,58.97,59,35.88,65,31.62
5,3946,赤岩善生,43,愛知,53,A1,7.10,46.62,6.29,30.95,38,30.22,75,34.56
6,3779,原田幸哉,44,長崎,51,A1,7.73,55.46,6.44,41.18,68,35.71,10,32.41
1,3721,守田俊介,44,滋賀,52,A1,7.45,59.69,6.10,30.00,27,35.38,55,29.32
2,4547,中田竜太,31,埼玉,49,A1,6.36,33.71,6.57,34.09,37,27.21,22,32.03
3,3590,濱野谷憲,46,東京,56,A1,7.34,49.59,8.22,58.33,56,30.08,24,28.43
4,4030,森高一真,41,香川,51,A1,6.81,40.65,7.10,40.82,61,29.41,34,32.14
5,3744,徳増秀樹,45,静岡,51,A1,7.90,59.69,7.73,58.54,63,39.39,38,37.60
6,4266,長田頼宗,34,東京,52,A1,6.95,48.61,6.33,34.55,22,31.65,35,30.37
1,4290,稲田浩二,35,兵庫,51,A1,7.12,54.47,7.38,59.38,80,32.12,25,30.30
2,3983,須藤博倫,42,埼玉,51,A1,6.56,47.41,6.11,31.43,24,32.61,19,29.93
3,4459,片岡雅裕,33,香川,51,A1,7.03,54.41,5.86,33.33,23,32.33,68,32.37
4,4885,大山千広,23,福岡,47,A1,7.37,50.79,7.97,65.52,16,33.09,52,36.07
5,4350,篠崎元志,33,福岡,52,A1,7.14,45.26,7.26,35.85,51,35.29,69,33.33
6,4397,西村拓也,33,大阪,51,A1,7.27,48.55,7.26,54.02,31,31.43,51,34.65
1,3942,寺田　祥,41,山口,53,A1,7.14,44.14,6.31,35.94,29,25.74,87,35.61
2,4364,池永　太,34,福岡,52,A1,6.83,50.36,6.32,47.37,67,26.36,36,34.59
3,4262,馬場貴也,35,滋賀,52,A1,7.13,46.67,7.00,47.46,64,37.78,78,39.84
4,4061,萩原秀人,40,福井,53,A1,7.27,49.02,7.39,50.00,87,36.23,67,34.88
5,4502,遠藤エミ,31,滋賀,43,A1,7.13,50.00,5.71,29.17,79,34.03,50,29.60
6,3415,松井　繁,50,大阪,50,A1,7.16,46.15,7.69,59.04,34,37.04,27,29.81
1,3573,前本泰和,47,広島,50,A1,7.51,58.78,7.43,33.33,53,27.07,72,34.59
2,3959,坪井康晴,42,静岡,54,A1,7.11,48.09,7.83,53.70,76,29.71,84,32.82
3,4296,岡崎恭裕,32,福岡,51,A1,7.16,49.47,7.24,46.34,70,32.61,11,30.00
4,3779,原田幸哉,44,長崎,51,A1,7.73,55.46,6.44,41.18,68,35.71,10,32.41
5,3557,太田和美,46,大阪,51,A1,7.30,51.64,6.86,51.61,11,37.59,89,25.93
6,4371,西山貴浩,32,福岡,51,A1,6.98,48.57,6.20,40.00,14,35.29,20,30.00
1,4074,柳沢　一,38,愛知,51,A1,7.45,48.85,6.56,32.00,33,38.93,16,26.47
2,3623,深川真二,45,佐賀,50,A1,7.48,58.78,6.78,34.78,21,28.28,59,31.82
3,4719,上條暢嵩,25,大阪,51,A1,6.45,43.64,6.76,48.44,60,36.36,39,36.92
4,3590,濱野谷憲,46,東京,56,A1,7.34,49.59,8.22,58.33,56,30.08,24,28.43
5,4075,中野次郎,38,東京,51,A1,6.92,41.35,7.46,56.52,77,34.97,94,29.71
6,4497,桑原　悠,32,長崎,50,A1,7.60,57.38,6.59,37.93,12,31.43,93,35.48
1,4659,木下翔太,28,大阪,54,A1,7.44,49.57,7.33,52.22,62,32.14,60,32.86
2,4688,永井彪也,27,東京,51,A1,7.16,55.26,5.44,32.00,36,33.57,66,31.54
3,4344,新田雄史,34,三重,53,A1,7.93,72.12,7.72,56.52,18,34.81,54,30.00
4,3946,赤岩善生,43,愛知,53,A1,7.10,46.62,6.29,30.95,38,30.22,92,28.24
5,4686,丸野一樹,28,滋賀,52,A1,7.10,54.29,6.50,42.59,20,32.85,73,33.57
6,3744,徳増秀樹,45,静岡,51,A1,7.90,59.69,7.73,58.54,63,39.39,38,37.60
1,4238,毒島　誠,35,群馬,51,A1,8.18,61.40,7.55,49.02,35,47.59,37,43.52
2,4337,平本真之,35,愛知,51,A1,7.41,53.13,7.47,50.00,75,37.23,18,39.06
3,4024,井口佳典,42,三重,49,A1,7.50,48.11,7.64,48.48,55,38.21,58,42.28
4,3897,白井英治,43,山口,52,A1,8.64,77.78,7.29,35.29,86,39.01,64,39.83
5,4028,田村隆信,41,徳島,53,A1,8.12,57.14,7.30,45.71,19,41.13,53,38.98
6,3783,瓜生正義,43,福岡,51,A1,7.35,48.59,7.36,48.00,17,48.89,17,49.12
1,4320,峰　竜太,34,佐賀,50,A1,8.41,65.06,9.46,71.43,88,56.80,26,45.95
2,3854,吉川元浩,47,兵庫,50,A1,6.96,41.03,7.19,45.57,82,44.70,56,45.37
3,4168,石野貴之,37,大阪,50,A1,7.82,56.20,6.76,51.79,85,45.26,30,42.86
4,4444,桐生順平,33,埼玉,50,A1,8.24,61.39,8.74,65.71,78,52.90,21,44.95
5,3941,池田浩二,41,愛知,51,A1,8.71,69.84,6.94,40.00,39,41.35,82,42.73
6,3960,菊地孝平,41,静岡,51,A1,7.08,44.44,7.66,54.00,13,40.31,62,40.83
1,3719,辻　栄蔵,44,広島,52,A1,7.64,65.45,8.14,65.52,57,27.91,33,36.28
2,4503,上野真之,31,佐賀,51,A1,7.73,60.56,6.75,31.25,71,26.67,32,29.60
3,3942,寺田　祥,41,山口,53,A1,7.14,44.14,6.31,35.94,29,25.74,87,35.61
4,4831,羽野直也,24,福岡,53,A1,6.71,43.75,6.72,42.00,52,26.56,63,29.85
5,3716,石渡鉄兵,45,東京,53,A1,6.49,40.74,6.61,41.67,65,30.43,15,31.16
6,4547,中田竜太,31,埼玉,49,A1,6.36,33.71,6.57,34.09,37,27.21,22,32.03
1,4324,海野康志,32,山口,58,A1,6.71,50.00,6.29,41.18,58,28.99,12,28.06
2,4052,興津　藍,38,徳島,50,A1,7.42,59.50,6.36,44.00,81,36.76,74,35.11
3,4266,長田頼宗,34,東京,52,A1,6.95,48.61,6.33,34.55,22,31.65,35,30.37
4,4364,池永　太,34,福岡,52,A1,6.83,50.36,6.32,47.37,67,26.36,36,34.59
5,3983,須藤博倫,42,埼玉,51,A1,6.56,47.41,6.11,31.43,24,32.61,19,29.93
6,4885,大山千広,23,福岡,47,A1,7.37,50.79,7.97,65.52,16,33.09,52,36.07
1,3590,濱野谷憲,46,東京,56,A1,7.34,49.59,8.22,58.33,56,30.08,24,28.43
2,4482,守屋美穂,30,岡山,45,A1,7.41,56.36,6.83,55.56,89,34.81,80,32.45
3,4030,森高一真,41,香川,51,A1,6.81,40.65,7.10,40.82,61,29.41,34,32.14
4,3959,坪井康晴,42,静岡,54,A1,7.11,48.09,7.83,53.70,76,29.71,84,32.82
5,4391,松田祐季,33,福井,52,A1,7.23,51.97,7.67,50.00,30,31.94,71,37.04
6,3946,赤岩善生,43,愛知,53,A1,7.10,46.62,6.29,30.95,38,30.22,92,28.24
1,4075,中野次郎,38,東京,51,A1,6.92,41.35,7.46,56.52,77,34.97,94,29.71
2,4459,片岡雅裕,33,香川,51,A1,7.03,54.41,5.86,33.33,23,32.33,68,32.37
3,4503,上野真之,31,佐賀,51,A1,7.73,60.56,6.75,31.25,71,26.67,32,29.60
4,4686,丸野一樹,28,滋賀,52,A1,7.10,54.29,6.50,42.59,20,32.85,73,33.57
5,3779,原田幸哉,44,長崎,51,A1,7.73,55.46,6.44,41.18,68,35.71,10,32.41
6,3744,徳増秀樹,45,静岡,51,A1,7.90,59.69,7.73,58.54,63,39.39,38,37.60
1,4296,岡崎恭裕,32,福岡,51,A1,7.16,49.47,7.24,46.34,70,32.61,11,30.00
2,3557,太田和美,46,大阪,51,A1,7.30,51.64,6.86,51.61,11,37.59,89,25.93
3,4074,柳沢　一,38,愛知,51,A1,7.45,48.85,6.56,32.00,33,38.93,16,26.47
4,4547,中田竜太,31,埼玉,49,A1,6.36,33.71,6.57,34.09,37,27.21,22,32.03
5,4052,興津　藍,38,徳島,50,A1,7.42,59.50,6.36,44.00,81,36.76,74,35.11
6,3942,寺田　祥,41,山口,53,A1,7.14,44.14,6.31,35.94,29,25.74,87,35.61
1,4482,守屋美穂,30,岡山,45,A1,7.41,56.36,6.83,55.56,89,34.81,80,32.45
2,3719,辻　栄蔵,44,広島,52,A1,7.64,65.45,8.14,65.52,57,27.91,33,36.28
3,4831,羽野直也,24,福岡,53,A1,6.71,43.75,6.72,42.00,52,26.56,63,29.85
4,3983,須藤博倫,42,埼玉,51,A1,6.56,47.41,6.11,31.43,24,32.61,19,29.93
5,3959,坪井康晴,42,静岡,54,A1,7.11,48.09,7.83,53.70,76,29.71,84,32.82
6,4266,長田頼宗,34,東京,52,A1,6.95,48.61,6.33,34.55,22,31.65,35,30.37
1,4459,片岡雅裕,33,香川,51,A1,7.03,54.41,5.86,33.33,23,32.33,68,32.37
2,4324,海野康志,32,山口,58,A1,6.71,50.00,6.29,41.18,58,28.99,12,28.06
3,4391,松田祐季,33,福井,52,A1,7.23,51.97,7.67,50.00,30,31.94,71,37.04
4,3716,石渡鉄兵,45,東京,53,A1,6.49,40.74,6.61,41.67,65,30.43,15,31.16
5,4030,森高一真,41,香川,51,A1,6.81,40.65,7.10,40.82,61,29.41,34,32.14
6,4364,池永　太,34,福岡,52,A1,6.83,50.36,6.32,47.37,67,26.36,36,34.59
1,4397,西村拓也,33,大阪,51,A1,7.27,48.55,7.26,54.02,31,31.43,51,34.65
2,4586,磯部　誠,29,愛知,55,A1,7.65,57.84,6.93,44.19,69,33.81,76,37.17
3,4371,西山貴浩,32,福岡,51,A1,6.98,48.57,6.20,40.00,14,35.29,20,30.00
4,3573,前本泰和,47,広島,50,A1,7.51,58.78,7.43,33.33,53,27.07,72,34.59
5,3415,松井　繁,50,大阪,50,A1,7.16,46.15,7.69,59.04,34,37.04,27,29.81
6,4719,上條暢嵩,25,大阪,51,A1,6.45,43.64,6.76,48.44,60,36.36,39,36.92
1,4659,木下翔太,28,大阪,54,A1,7.44,49.57,7.33,52.22,62,32.14,60,32.86
2,3623,深川真二,45,佐賀,50,A1,7.48,58.78,6.78,34.78,21,28.28,59,31.82
3,4497,桑原　悠,32,長崎,50,A1,7.60,57.38,6.59,37.93,12,31.43,93,35.48
4,4290,稲田浩二,35,兵庫,51,A1,7.12,54.47,7.38,59.38,80,32.12,25,30.30
